Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
2153,2025-10-19T15:17:01.680Z,53.8233478,17.3411514,144.8,6.33,-0.077,-0.010,1.009,2,0.00,0.45,1.27
2154,2025-10-19T15:17:01.720Z,53.8233480,17.3411525,144.8,6.54,-0.071,-0.011,1.008,2,0.04,0.36,1.11
2155,2025-10-19T15:17:01.760Z,53.8233482,17.3411532,144.8,6.00,-0.066,-0.010,1.005,2,0.04,0.27,0.91
2156,2025-10-19T15:17:01.800Z,53.8233484,17.3411541,144.8,5.54,-0.064,-0.008,1.000,2,-0.02,0.22,0.72
2157,2025-10-19T15:17:01.840Z,53.8233485,17.3411549,144.8,5.73,-0.060,-0.005,0.996,2,-0.11,0.24,0.57
2158,2025-10-19T15:17:01.880Z,53.8233485,17.3411559,144.7,6.03,-0.057,-0.003,0.996,2,-0.19,0.27,0.48
2159,2025-10-19T15:17:01.920Z,53.8233485,17.3411568,144.7,5.65,-0.055,-0.003,0.998,2,-0.19,0.31,0.45
2160,2025-10-19T15:17:01.960Z,53.8233486,17.3411577,144.7,5.80,-0.055,-0.002,1.003,2,-0.17,0.32,0.44
2161,2025-10-19T15:17:02.040Z,53.8233490,17.3411596,144.7,5.54,-0.057,-0.003,1.005,2,-0.12,0.27,0.45
2162,2025-10-19T15:17:02.080Z,53.8233488,17.3411604,144.8,5.00,-0.064,-0.005,1.004,2,-0.05,0.19,0.44
2163,2025-10-19T15:17:02.120Z,53.8233489,17.3411611,144.7,4.93,-0.075,-0.006,1.001,2,0.04,0.14,0.42
2164,2025-10-19T15:17:02.160Z,53.8233490,17.3411619,144.7,5.12,-0.089,-0.005,1.001,2,0.13,0.13,0.39
2165,2025-10-19T15:17:02.200Z,53.8233492,17.3411627,144.7,4.95,-0.103,-0.006,0.999,2,0.21,0.19,0.37
2166,2025-10-19T15:17:02.240Z,53.8233494,17.3411634,144.7,4.76,-0.116,-0.004,1.001,2,0.23,0.29,0.33
2167,2025-10-19T15:17:02.280Z,53.8233495,17.3411641,144.8,4.50,-0.124,0.000,1.004,2,0.18,0.37,0.30
2168,2025-10-19T15:17:02.320Z,53.8233495,17.3411648,144.8,4.46,-0.127,0.000,1.005,2,0.06,0.42,0.27
2169,2025-10-19T15:17:02.360Z,53.8233494,17.3411654,144.7,4.26,-0.123,0.001,1.005,2,-0.07,0.44,0.27
2170,2025-10-19T15:17:02.400Z,53.8233492,17.3411659,144.7,3.61,-0.113,0.000,1.005,2,-0.15,0.46,0.29
2171,2025-10-19T15:17:02.440Z,53.8233494,17.3411664,144.7,3.33,-0.099,-0.003,1.003,2,-0.14,0.48,0.32
2172,2025-10-19T15:17:02.480Z,53.8233494,17.3411669,144.7,3.59,-0.085,-0.006,1.001,2,-0.07,0.53,0.33
2173,2025-10-19T15:17:02.520Z,53.8233494,17.3411677,144.7,4.29,-0.074,-0.006,1.003,2,0.02,0.56,0.33
2174,2025-10-19T15:17:02.560Z,53.8233494,17.3411683,144.7,4.20,-0.069,-0.004,1.003,2,0.07,0.56,0.31
2175,2025-10-19T15:17:02.600Z,53.8233497,17.3411689,144.7,3.88,-0.073,-0.002,1.003,2,0.08,0.56,0.29
2176,2025-10-19T15:17:02.640Z,53.8233499,17.3411693,144.7,3.41,-0.089,-0.001,1.004,2,0.04,0.54,0.28
2177,2025-10-19T15:17:02.680Z,53.8233500,17.3411696,144.7,3.00,-0.111,-0.001,1.006,2,0.00,0.49,0.26
2178,2025-10-19T15:17:02.720Z,53.8233500,17.3411701,144.7,2.77,-0.134,-0.001,1.007,2,-0.05,0.43,0.25
2179,2025-10-19T15:17:02.760Z,53.8233500,17.3411705,144.7,2.81,-0.156,-0.003,1.009,2,-0.06,0.35,0.23
2180,2025-10-19T15:17:02.800Z,53.8233502,17.3411708,144.7,2.30,-0.172,-0.002,1.009,2,-0.07,0.25,0.23
2181,2025-10-19T15:17:02.840Z,53.8233503,17.3411712,144.7,2.37,-0.179,-0.002,1.007,2,-0.07,0.17,0.23
2182,2025-10-19T15:17:02.880Z,53.8233504,17.3411714,144.8,1.92,-0.182,-0.002,1.007,2,-0.08,0.12,0.23
2183,2025-10-19T15:17:02.920Z,53.8233505,17.3411716,144.7,1.73,-0.183,-0.003,1.006,2,-0.10,0.08,0.23
2184,2025-10-19T15:17:02.960Z,53.8233506,17.3411717,144.8,1.55,-0.182,-0.004,1.005,2,-0.11,0.07,0.20
2185,2025-10-19T15:17:03.040Z,53.8233506,17.3411720,144.8,0.80,-0.180,-0.005,1.004,2,-0.10,0.05,0.17
2186,2025-10-19T15:17:03.080Z,53.8233507,17.3411720,144.8,0.48,-0.178,-0.006,1.005,2,-0.08,0.04,0.12
2187,2025-10-19T15:17:03.120Z,53.8233507,17.3411721,144.8,0.41,-0.167,-0.006,1.007,2,-0.04,0.00,0.08
2188,2025-10-19T15:17:03.160Z,53.8233505,17.3411719,144.8,0.23,-0.146,-0.005,1.006,2,0.00,-0.08,0.04
2189,2025-10-19T15:17:03.200Z,53.8233506,17.3411719,144.8,0.38,-0.114,-0.003,1.005,2,0.01,-0.15,0.02
2190,2025-10-19T15:17:03.240Z,53.8233508,17.3411720,144.8,0.44,-0.071,-0.003,1.004,2,0.02,-0.22,0.03
2191,2025-10-19T15:17:03.280Z,53.8233506,17.3411719,144.8,0.15,-0.032,-0.002,1.001,2,0.02,-0.22,0.02
2192,2025-10-19T15:17:03.320Z,53.8233505,17.3411719,144.8,0.26,-0.004,-0.002,0.999,2,0.02,-0.16,0.02
2193,2025-10-19T15:17:03.360Z,53.8233505,17.3411719,144.8,0.20,0.010,-0.002,0.999,2,0.01,-0.09,0.02
2194,2025-10-19T15:17:03.400Z,53.8233506,17.3411719,144.8,0.39,0.012,-0.002,1.000,2,0.00,-0.02,0.00
2195,2025-10-19T15:17:04.640Z,53.8233509,17.3411724,144.8,0.89,0.053,-0.002,1.000,2,0.01,0.00,0.11
2196,2025-10-19T15:17:04.680Z,53.8233510,17.3411727,144.8,1.24,0.046,-0.002,1.000,3,0.01,0.04,0.11
2197,2025-10-19T15:17:04.720Z,53.8233511,17.3411727,144.8,1.34,0.040,-0.001,1.001,3,0.00,0.05,0.11
2198,2025-10-19T15:17:04.760Z,53.8233511,17.3411729,144.8,1.22,0.033,-0.002,1.000,3,0.00,0.05,0.11
2199,2025-10-19T15:17:04.800Z,53.8233510,17.3411730,144.8,1.16,0.024,-0.001,1.000,3,-0.01,0.07,0.10
2200,2025-10-19T15:17:04.840Z,53.8233511,17.3411733,144.8,1.00,0.012,-0.002,1.001,3,-0.02,0.10,0.08
2201,2025-10-19T15:17:04.880Z,53.8233510,17.3411733,144.8,1.16,0.000,-0.002,1.002,3,-0.03,0.12,0.07
2202,2025-10-19T15:17:04.920Z,53.8233510,17.3411736,144.8,1.19,-0.012,-0.002,1.002,3,-0.04,0.14,0.06
2203,2025-10-19T15:17:04.960Z,53.8233510,17.3411738,144.8,1.03,-0.024,-0.002,1.002,3,-0.03,0.13,0.07
2204,2025-10-19T15:17:05.040Z,53.8233510,17.3411742,144.8,1.09,-0.033,-0.003,1.003,3,-0.03,0.13,0.09
2205,2025-10-19T15:17:05.080Z,53.8233513,17.3411742,144.8,1.10,-0.038,-0.003,1.003,3,-0.02,0.11,0.10
2206,2025-10-19T15:17:05.120Z,53.8233515,17.3411744,144.8,1.02,-0.041,-0.002,1.003,3,0.00,0.08,0.11
2207,2025-10-19T15:17:05.160Z,53.8233514,17.3411744,144.8,0.69,-0.041,-0.003,1.002,3,0.00,0.05,0.12
2208,2025-10-19T15:17:05.200Z,53.8233513,17.3411745,144.8,0.62,-0.041,-0.002,1.003,3,0.00,0.04,0.12
2209,2025-10-19T15:17:05.240Z,53.8233511,17.3411745,144.8,0.93,-0.040,-0.002,1.002,3,0.00,0.01,0.12
2210,2025-10-19T15:17:05.280Z,53.8233510,17.3411748,144.8,1.19,-0.039,-0.001,1.002,3,-0.01,0.00,0.13
2211,2025-10-19T15:17:05.320Z,53.8233511,17.3411750,144.7,1.15,-0.034,0.000,1.003,3,-0.04,0.00,0.18
2212,2025-10-19T15:17:05.360Z,53.8233511,17.3411750,144.7,0.77,-0.025,0.000,1.003,3,-0.08,-0.02,0.24
2213,2025-10-19T15:17:05.400Z,53.8233512,17.3411751,144.8,0.64,-0.012,-0.001,1.004,3,-0.10,-0.05,0.29
2214,2025-10-19T15:17:05.440Z,53.8233513,17.3411752,144.8,0.83,0.003,-0.003,1.003,3,-0.11,-0.09,0.32
2215,2025-10-19T15:17:05.480Z,53.8233514,17.3411753,144.8,0.67,0.019,-0.004,1.001,3,-0.09,-0.12,0.31
2216,2025-10-19T15:17:05.520Z,53.8233514,17.3411754,144.8,0.79,0.033,-0.005,1.000,3,-0.06,-0.11,0.26
2217,2025-10-19T15:17:05.560Z,53.8233514,17.3411755,144.8,1.11,0.040,-0.004,0.999,3,-0.02,-0.07,0.21
2218,2025-10-19T15:17:05.600Z,53.8233514,17.3411755,144.8,0.89,0.043,-0.004,0.999,3,0.00,-0.01,0.18
2219,2025-10-19T15:17:05.640Z,53.8233514,17.3411756,144.8,0.76,0.042,-0.002,1.001,3,0.02,0.02,0.16
2220,2025-10-19T15:17:05.680Z,53.8233514,17.3411757,144.8,0.49,0.038,-0.001,1.001,3,0.01,0.04,0.16
2221,2025-10-19T15:17:05.720Z,53.8233514,17.3411758,144.8,0.75,0.031,-0.001,1.000,3,0.00,0.04,0.15
2222,2025-10-19T15:17:05.760Z,53.8233516,17.3411759,144.8,0.75,0.022,-0.001,1.001,3,-0.04,0.03,0.14
2223,2025-10-19T15:17:05.800Z,53.8233517,17.3411761,144.8,1.20,0.011,-0.001,1.000,3,-0.06,0.03,0.11
2224,2025-10-19T15:17:05.840Z,53.8233517,17.3411762,144.8,1.15,-0.001,-0.002,1.000,3,-0.07,0.05,0.10
2225,2025-10-19T15:17:05.880Z,53.8233517,17.3411764,144.8,1.10,-0.014,-0.003,1.003,3,-0.07,0.07,0.09
2226,2025-10-19T15:17:05.920Z,53.8233517,17.3411765,144.7,0.87,-0.024,-0.003,1.003,3,-0.06,0.06,0.11
2227,2025-10-19T15:17:05.960Z,53.8233517,17.3411765,144.7,0.79,-0.033,-0.004,1.003,3,-0.04,0.06,0.14
2228,2025-10-19T15:17:06.040Z,53.8233518,17.3411768,144.7,1.10,-0.039,-0.004,1.004,3,0.00,0.04,0.16
2229,2025-10-19T15:17:06.080Z,53.8233517,17.3411768,144.7,0.70,-0.041,-0.004,1.004,3,0.03,0.02,0.17
2230,2025-10-19T15:17:06.120Z,53.8233517,17.3411768,144.7,0.66,-0.041,-0.004,1.002,3,0.06,0.00,0.18
2231,2025-10-19T15:17:06.160Z,53.8233517,17.3411770,144.7,0.62,-0.038,-0.004,1.003,3,0.08,-0.02,0.19
2232,2025-10-19T15:17:06.200Z,53.8233517,17.3411771,144.7,0.33,-0.033,-0.003,1.003,3,0.09,-0.04,0.20
2233,2025-10-19T15:17:06.240Z,53.8233518,17.3411772,144.7,0.40,-0.024,-0.002,1.002,3,0.06,-0.05,0.21
2234,2025-10-19T15:17:06.280Z,53.8233519,17.3411773,144.7,0.62,-0.015,-0.002,1.001,3,0.02,-0.04,0.21
2235,2025-10-19T15:17:06.320Z,53.8233519,17.3411775,144.7,0.78,-0.007,-0.002,1.001,3,0.00,-0.03,0.21
2236,2025-10-19T15:17:06.360Z,53.8233518,17.3411775,144.7,0.55,0.000,-0.002,1.001,3,-0.03,-0.02,0.20
2237,2025-10-19T15:17:06.400Z,53.8233517,17.3411776,144.7,0.53,0.004,-0.003,1.001,3,-0.03,-0.03,0.19
2238,2025-10-19T15:17:06.440Z,53.8233517,17.3411776,144.7,0.68,0.005,-0.003,1.000,3,-0.02,-0.04,0.17
2239,2025-10-19T15:17:06.520Z,53.8233520,17.3411779,144.7,0.68,0.006,-0.002,1.001,3,-0.01,-0.05,0.16
2240,2025-10-19T15:17:06.560Z,53.8233520,17.3411781,144.7,1.12,0.004,-0.002,1.001,3,-0.02,-0.04,0.14
2241,2025-10-19T15:17:06.600Z,53.8233518,17.3411779,144.7,0.44,0.001,-0.002,1.002,3,-0.04,-0.03,0.13
2242,2025-10-19T15:17:06.640Z,53.8233518,17.3411781,144.7,0.55,-0.002,-0.003,1.002,3,-0.05,-0.02,0.12
2243,2025-10-19T15:17:06.680Z,53.8233519,17.3411782,144.7,0.59,-0.007,-0.003,1.003,3,-0.05,-0.02,0.11
2244,2025-10-19T15:17:06.720Z,53.8233519,17.3411782,144.7,0.55,-0.013,-0.003,1.003,3,-0.05,-0.03,0.09
2245,2025-10-19T15:17:06.760Z,53.8233519,17.3411784,144.7,0.49,-0.020,-0.003,1.002,3,-0.04,-0.03,0.07
2246,2025-10-19T15:17:06.800Z,53.8233519,17.3411785,144.7,0.72,-0.028,-0.004,1.001,3,-0.04,-0.03,0.05
2247,2025-10-19T15:17:06.840Z,53.8233519,17.3411785,144.7,0.53,-0.036,-0.003,1.001,3,-0.04,-0.02,0.03
2248,2025-10-19T15:17:06.880Z,53.8233519,17.3411785,144.7,0.57,-0.042,-0.003,1.001,3,-0.04,-0.01,0.03
2249,2025-10-19T15:17:06.920Z,53.8233518,17.3411785,144.7,0.37,-0.047,-0.004,1.001,3,-0.03,0.00,0.04
2250,2025-10-19T15:17:06.960Z,53.8233517,17.3411785,144.6,0.35,-0.048,-0.004,1.002,3,-0.02,0.00,0.05
2251,2025-10-19T15:17:15.240Z,53.8233520,17.3411743,144.4,0.11,0.197,-0.001,1.037,3,0.08,-1.18,-0.02
2252,2025-10-19T15:17:15.280Z,53.8233521,17.3411745,144.4,1.06,0.341,-0.002,1.029,3,0.11,-2.11,0.13
2253,2025-10-19T15:17:15.320Z,53.8233523,17.3411750,144.4,2.39,0.481,-0.004,0.999,3,0.07,-2.28,0.33
2254,2025-10-19T15:17:15.360Z,53.8233524,17.3411754,144.4,3.19,0.551,0.001,0.969,3,0.00,-1.47,0.60
2255,2025-10-19T15:17:15.400Z,53.8233525,17.3411762,144.4,3.72,0.563,0.000,0.949,3,-0.01,-0.31,0.84
2256,2025-10-19T15:17:15.440Z,53.8233527,17.3411769,144.4,3.97,0.522,-0.004,0.959,3,0.02,0.71,0.90
2257,2025-10-19T15:17:15.480Z,53.8233528,17.3411778,144.4,4.89,0.484,0.002,0.988,3,0.23,0.78,0.86
2258,2025-10-19T15:17:15.520Z,53.8233529,17.3411787,144.4,5.28,0.481,0.004,0.999,3,0.39,0.11,0.84
2259,2025-10-19T15:17:15.560Z,53.8233530,17.3411796,144.4,5.55,0.515,0.006,1.007,3,0.51,-0.56,0.80
2260,2025-10-19T15:17:15.600Z,53.8233533,17.3411809,144.4,6.78,0.556,0.015,1.012,3,0.40,-0.96,0.90
2261,2025-10-19T15:17:15.640Z,53.8233535,17.3411823,144.4,7.97,0.589,0.014,1.000,3,0.19,-1.06,1.10
2262,2025-10-19T15:17:15.680Z,53.8233539,17.3411838,144.4,8.88,0.608,0.013,0.988,3,0.00,-0.96,1.31
2263,2025-10-19T15:17:15.720Z,53.8233541,17.3411855,144.3,9.93,0.613,0.012,0.992,3,-0.04,-0.94,1.48
2264,2025-10-19T15:17:15.760Z,53.8233545,17.3411874,144.3,10.70,0.624,0.013,0.996,3,-0.17,-1.13,1.69
2265,2025-10-19T15:17:15.800Z,53.8233549,17.3411894,144.4,11.67,0.641,0.010,0.993,3,-0.12,-1.28,1.95
2266,2025-10-19T15:17:15.840Z,53.8233553,17.3411915,144.4,12.51,0.661,0.013,0.997,3,-0.19,-1.22,2.44
2267,2025-10-19T15:17:15.880Z,53.8233557,17.3411939,144.3,13.67,0.680,0.009,0.993,3,-0.26,-1.01,3.12
2268,2025-10-19T15:17:15.920Z,53.8233560,17.3411963,144.3,14.34,0.699,0.005,0.986,3,-0.10,-0.77,3.92
2269,2025-10-19T15:17:15.960Z,53.8233565,17.3411988,144.4,15.01,0.720,-0.017,0.985,3,0.01,-0.59,4.60
2270,2025-10-19T15:17:16.040Z,53.8233577,17.3412045,144.3,17.81,0.737,-0.035,0.990,3,-0.03,-0.30,4.87
2271,2025-10-19T15:17:16.080Z,53.8233582,17.3412076,144.3,18.77,0.750,-0.050,0.985,3,0.05,-0.14,4.63
2272,2025-10-19T15:17:16.120Z,53.8233588,17.3412109,144.3,19.70,0.767,-0.049,0.978,3,0.21,0.10,4.09
2273,2025-10-19T15:17:16.160Z,53.8233595,17.3412143,144.3,20.47,0.778,-0.057,0.982,3,0.21,0.39,3.44
2274,2025-10-19T15:17:16.200Z,53.8233602,17.3412178,144.3,21.19,0.785,-0.041,0.979,3,0.33,0.58,2.68
2275,2025-10-19T15:17:16.240Z,53.8233607,17.3412216,144.3,22.22,0.792,-0.041,0.977,3,0.44,0.61,2.08
2276,2025-10-19T15:17:16.280Z,53.8233614,17.3412255,144.3,23.37,0.799,-0.047,0.984,3,0.46,0.67,1.57
2277,2025-10-19T15:17:16.320Z,53.8233620,17.3412295,144.3,24.56,0.812,-0.051,0.991,3,0.32,0.58,0.98
2278,2025-10-19T15:17:16.360Z,53.8233628,17.3412340,144.3,25.78,0.827,-0.068,0.989,3,0.19,0.43,0.34
2279,2025-10-19T15:17:16.400Z,53.8233637,17.3412385,144.3,26.74,0.842,-0.089,0.994,3,0.12,0.31,-0.47
2280,2025-10-19T15:17:16.440Z,53.8233645,17.3412431,144.3,27.79,0.853,-0.096,1.003,3,0.15,0.06,-1.49
2281,2025-10-19T15:17:16.480Z,53.8233655,17.3412480,144.4,28.66,0.866,-0.109,1.007,3,0.15,-0.36,-2.73
2282,2025-10-19T15:17:16.520Z,53.8233662,17.3412529,144.3,30.19,0.878,-0.123,1.017,3,0.21,-0.82,-4.22
2283,2025-10-19T15:17:16.560Z,53.8233669,17.3412583,144.3,31.47,0.892,-0.128,1.025,3,0.23,-1.38,-5.99
2284,2025-10-19T15:17:16.600Z,53.8233679,17.3412639,144.3,32.67,0.910,-0.125,1.012,3,0.22,-1.83,-7.94
2285,2025-10-19T15:17:16.640Z,53.8233688,17.3412697,144.4,33.97,0.935,-0.122,1.002,3,0.18,-1.99,-9.80
2286,2025-10-19T15:17:16.680Z,53.8233697,17.3412756,144.3,35.34,0.958,-0.117,0.990,3,0.09,-1.85,-11.35
2287,2025-10-19T15:17:16.720Z,53.8233706,17.3412820,144.4,36.97,0.978,-0.102,0.978,3,0.29,-1.44,-12.47
2288,2025-10-19T15:17:16.760Z,53.8233716,17.3412884,144.4,38.07,0.981,-0.062,0.992,3,0.44,-1.00,-12.68
2289,2025-10-19T15:17:16.800Z,53.8233725,17.3412951,144.4,39.61,0.984,-0.034,1.017,3,0.51,-0.93,-11.81
2290,2025-10-19T15:17:16.840Z,53.8233735,17.3413018,144.3,41.06,0.988,0.008,0.992,3,0.99,-1.14,-10.04
2291,2025-10-19T15:17:16.880Z,53.8233747,17.3413087,144.4,41.46,1.007,0.071,0.945,3,1.21,-0.72,-7.15
2292,2025-10-19T15:17:16.920Z,53.8233758,17.3413158,144.3,42.65,1.018,0.108,0.899,3,1.19,0.48,-3.42
2293,2025-10-19T15:17:16.960Z,53.8233771,17.3413232,144.3,44.07,0.973,0.124,0.907,3,1.12,2.25,0.99
2294,2025-10-19T15:17:17.040Z,53.8233795,17.3413385,144.3,47.58,0.936,0.081,0.932,3,0.97,2.36,4.99
2295,2025-10-19T15:17:17.080Z,53.8233809,17.3413466,144.3,48.62,0.929,0.050,0.983,3,0.92,1.58,7.76
2296,2025-10-19T15:17:17.120Z,53.8233821,17.3413547,144.3,49.36,0.956,0.025,1.029,3,0.91,0.02,9.11
2297,2025-10-19T15:17:17.160Z,53.8233837,17.3413632,144.3,50.64,0.994,0.006,1.051,3,0.93,-1.33,9.14
2298,2025-10-19T15:17:17.200Z,53.8233852,17.3413720,144.3,52.59,1.044,0.017,1.016,3,0.76,-2.07,7.76
2299,2025-10-19T15:17:17.240Z,53.8233867,17.3413809,144.3,53.88,1.046,0.071,0.960,3,0.24,-1.16,5.87
2300,2025-10-19T15:17:17.280Z,53.8233881,17.3413899,144.3,55.18,1.009,0.096,0.934,3,-0.46,0.34,4.12
2301,2025-10-19T15:17:17.320Z,53.8233896,17.3413991,144.3,56.37,0.941,0.106,0.937,3,-1.25,1.43,2.61
2302,2025-10-19T15:17:17.360Z,53.8233913,17.3414086,144.3,57.69,0.870,0.100,0.979,3,-1.88,1.52,1.41
2303,2025-10-19T15:17:17.400Z,53.8233930,17.3414182,144.3,58.56,0.833,0.066,1.010,3,-2.06,0.68,0.50
2304,2025-10-19T15:17:17.440Z,53.8233948,17.3414280,144.3,59.54,0.825,0.023,1.016,3,-1.81,-0.19,-0.19
2305,2025-10-19T15:17:17.480Z,53.8233964,17.3414378,144.3,60.20,0.812,-0.018,1.006,3,-1.30,-0.25,-0.85
2306,2025-10-19T15:17:17.520Z,53.8233982,17.3414480,144.3,61.19,0.789,-0.047,1.002,3,-0.75,0.15,-1.44
2307,2025-10-19T15:17:17.560Z,53.8233999,17.3414584,144.3,62.46,0.764,-0.067,0.999,3,-0.46,0.35,-1.92
2308,2025-10-19T15:17:17.600Z,53.8234017,17.3414688,144.3,63.77,0.736,-0.073,1.014,3,-0.54,0.18,-2.26
2309,2025-10-19T15:17:17.640Z,53.8234034,17.3414794,144.2,64.67,0.724,-0.066,1.020,3,-1.01,-0.20,-2.46
2310,2025-10-19T15:17:17.680Z,53.8234052,17.3414904,144.2,65.75,0.716,-0.066,1.014,3,-1.86,-0.51,-2.43
2311,2025-10-19T15:17:17.720Z,53.8234070,17.3415013,144.2,66.95,0.707,-0.064,1.011,3,-2.71,-0.40,-2.33
2312,2025-10-19T15:17:17.760Z,53.8234089,17.3415125,144.2,68.06,0.690,-0.077,0.985,3,-3.04,-0.04,-2.22
2313,2025-10-19T15:17:17.800Z,53.8234108,17.3415237,144.2,68.57,0.671,-0.082,0.951,3,-3.12,0.56,-2.04
2314,2025-10-19T15:17:17.840Z,53.8234127,17.3415348,144.2,68.91,0.645,-0.094,0.934,3,-2.09,1.21,-1.84
2315,2025-10-19T15:17:17.880Z,53.8234145,17.3415463,144.2,69.83,0.627,-0.086,0.916,3,-0.81,1.65,-1.50
2316,2025-10-19T15:17:17.920Z,53.8234165,17.3415579,144.2,70.74,0.608,-0.078,0.906,3,0.73,2.01,-0.98
2317,2025-10-19T15:17:17.960Z,53.8234185,17.3415694,144.2,71.43,0.591,-0.050,0.933,3,1.72,1.91,-0.31
2318,2025-10-19T15:17:18.040Z,53.8234224,17.3415934,144.2,73.69,0.569,-0.015,0.985,3,2.23,1.20,0.22
2319,2025-10-19T15:17:18.080Z,53.8234246,17.3416055,144.2,74.49,0.550,0.000,1.032,3,1.94,0.21,0.67
2320,2025-10-19T15:17:18.120Z,53.8234265,17.3416177,144.2,75.01,0.539,0.010,1.047,3,1.65,-0.76,0.80
2321,2025-10-19T15:17:18.160Z,53.8234287,17.3416299,144.2,75.35,0.531,0.016,1.055,3,0.72,-1.13,0.69
2322,2025-10-19T15:17:18.200Z,53.8234308,17.3416421,144.2,75.46,0.517,0.008,1.048,3,0.33,-0.95,0.44
2323,2025-10-19T15:17:18.240Z,53.8234329,17.3416545,144.2,76.28,0.500,-0.003,1.035,3,-0.06,-0.88,0.24
2324,2025-10-19T15:17:18.280Z,53.8234350,17.3416670,144.2,76.56,0.483,-0.007,1.029,3,-0.44,-0.91,0.04
2325,2025-10-19T15:17:18.320Z,53.8234370,17.3416797,144.2,77.25,0.467,-0.010,1.026,3,-0.82,-0.75,-0.09
2326,2025-10-19T15:17:18.360Z,53.8234392,17.3416925,144.2,78.06,0.449,-0.018,1.015,3,-1.02,-0.61,-0.17
2327,2025-10-19T15:17:18.400Z,53.8234414,17.3417052,144.2,78.41,0.430,-0.020,1.005,3,-1.26,-0.29,-0.20
2328,2025-10-19T15:17:18.440Z,53.8234436,17.3417181,144.2,79.31,0.388,-0.012,0.993,3,-1.30,0.37,-0.13
2329,2025-10-19T15:17:18.480Z,53.8234457,17.3417309,144.2,79.93,0.291,-0.003,0.994,3,-1.14,0.86,0.18
2330,2025-10-19T15:17:18.520Z,53.8234479,17.3417439,144.2,79.96,0.146,0.004,0.977,3,-0.71,1.45,0.74
2331,2025-10-19T15:17:18.560Z,53.8234503,17.3417569,144.2,79.11,-0.006,0.024,1.002,3,-0.20,2.32,1.32
2332,2025-10-19T15:17:18.600Z,53.8234526,17.3417692,144.2,77.72,-0.094,0.036,1.029,3,0.23,2.15,2.00
2333,2025-10-19T15:17:18.640Z,53.8234546,17.3417816,144.2,76.87,-0.063,0.045,1.052,3,0.89,1.03,2.45
2334,2025-10-19T15:17:18.680Z,53.8234566,17.3417941,144.2,77.18,0.106,0.056,1.029,3,1.14,-0.61,2.88
2335,2025-10-19T15:17:18.720Z,53.8234587,17.3418072,144.2,79.68,0.325,0.056,0.970,3,1.45,-1.82,3.08
2336,2025-10-19T15:17:18.760Z,53.8234611,17.3418205,144.2,81.44,0.500,0.063,0.917,3,1.68,-1.76,2.92
2337,2025-10-19T15:17:18.800Z,53.8234635,17.3418339,144.2,82.71,0.569,0.031,0.904,3,2.09,-0.57,2.27
2338,2025-10-19T15:17:18.840Z,53.8234661,17.3418473,144.2,82.73,0.559,0.032,0.945,3,1.81,0.34,1.36
2339,2025-10-19T15:17:18.880Z,53.8234684,17.3418607,144.2,82.70,0.494,0.019,1.011,3,1.71,0.57,0.34
2340,2025-10-19T15:17:18.920Z,53.8234708,17.3418743,144.2,83.22,0.448,0.019,1.052,3,0.90,0.14,-0.48
2341,2025-10-19T15:17:18.960Z,53.8234729,17.3418877,144.2,83.37,0.415,0.005,1.072,3,-0.02,0.16,-0.95
2342,2025-10-19T15:17:19.040Z,53.8234775,17.3419151,144.2,84.60,0.410,0.013,1.082,3,-1.01,-0.90,-0.96
2343,2025-10-19T15:17:19.080Z,53.8234800,17.3419290,144.2,85.00,0.413,0.000,1.067,3,-0.97,-1.79,-0.75
2344,2025-10-19T15:17:19.120Z,53.8234824,17.3419430,144.2,85.74,0.415,-0.014,1.037,3,-0.96,-1.89,-0.50
2345,2025-10-19T15:17:19.160Z,53.8234848,17.3419569,144.2,86.25,0.410,-0.030,1.004,3,-0.46,-1.06,-0.41
2346,2025-10-19T15:17:19.200Z,53.8234872,17.3419710,144.2,86.90,0.401,-0.050,0.963,3,0.14,-0.13,-0.53
2347,2025-10-19T15:17:19.240Z,53.8234897,17.3419852,144.2,87.09,0.386,-0.075,0.930,3,0.50,1.22,-0.89
2348,2025-10-19T15:17:19.280Z,53.8234922,17.3419995,144.2,87.68,0.366,-0.107,0.918,3,0.64,1.90,-1.38
2349,2025-10-19T15:17:19.320Z,53.8234947,17.3420139,144.2,88.44,0.354,-0.131,0.915,3,0.80,1.63,-1.99
2350,2025-10-19T15:17:19.360Z,53.8234970,17.3420282,144.2,88.78,0.350,-0.137,0.940,3,0.84,1.24,-2.44
2351,2025-10-19T15:17:19.400Z,53.8234994,17.3420426,144.1,89.33,0.338,-0.125,0.991,3,0.56,0.72,-2.65
2352,2025-10-19T15:17:19.440Z,53.8235018,17.3420572,144.1,89.87,0.331,-0.092,1.020,3,0.00,0.10,-2.50
2353,2025-10-19T15:17:19.480Z,53.8235043,17.3420720,144.1,90.50,0.323,-0.056,1.043,3,-0.85,-0.41,-1.97
2354,2025-10-19T15:17:19.520Z,53.8235067,17.3420867,144.1,90.63,0.311,-0.024,1.053,3,-1.67,-0.74,-1.27
2355,2025-10-19T15:17:19.560Z,53.8235091,17.3421014,144.1,90.65,0.308,-0.010,1.031,3,-2.35,-0.90,-0.59
2356,2025-10-19T15:17:19.600Z,53.8235116,17.3421161,144.1,90.87,0.313,-0.003,0.967,3,-2.76,-0.32,-0.06
