Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
1680,2025-10-19T15:10:46.360Z,53.8235260,17.3421988,143.4,93.82,0.267,0.042,0.997,3,-0.27,0.76,1.49
1681,2025-10-19T15:10:46.400Z,53.8235286,17.3422139,143.4,93.37,0.259,0.041,1.022,3,-0.07,0.51,1.96
1682,2025-10-19T15:10:46.440Z,53.8235314,17.3422291,143.4,93.72,0.254,0.026,1.021,3,-0.32,0.59,1.98
1683,2025-10-19T15:10:46.480Z,53.8235341,17.3422443,143.4,94.32,0.252,0.023,1.022,3,-0.72,0.32,1.53
1684,2025-10-19T15:10:46.520Z,53.8235368,17.3422596,143.4,94.41,0.249,-0.016,1.015,3,-0.81,-0.20,0.81
1685,2025-10-19T15:10:46.560Z,53.8235395,17.3422750,143.4,94.98,0.257,-0.045,1.026,3,-0.13,-0.73,-0.10
1686,2025-10-19T15:10:46.600Z,53.8235423,17.3422905,143.4,95.35,0.263,-0.075,1.021,3,0.59,-0.77,-0.87
1687,2025-10-19T15:10:46.640Z,53.8235450,17.3423060,143.4,95.46,0.266,-0.101,1.009,3,1.61,-0.28,-1.39
1688,2025-10-19T15:10:46.680Z,53.8235475,17.3423215,143.4,95.94,0.256,-0.110,0.991,3,2.01,0.11,-1.51
1689,2025-10-19T15:10:46.720Z,53.8235503,17.3423371,143.4,96.04,0.248,-0.083,0.974,3,2.08,0.39,-1.33
1690,2025-10-19T15:10:46.760Z,53.8235529,17.3423526,143.4,96.21,0.228,-0.047,0.994,3,1.44,0.45,-0.80
1691,2025-10-19T15:10:46.800Z,53.8235557,17.3423683,143.4,96.76,0.213,-0.028,1.022,3,0.97,-0.25,-0.32
1692,2025-10-19T15:10:46.840Z,53.8235584,17.3423839,143.4,97.03,0.212,-0.030,1.041,3,0.75,-0.85,-0.03
1693,2025-10-19T15:10:46.880Z,53.8235612,17.3423997,143.4,97.24,0.215,-0.051,1.043,3,0.79,-0.49,-0.09
1694,2025-10-19T15:10:46.920Z,53.8235639,17.3424155,143.4,97.42,0.200,-0.072,1.046,3,0.75,-0.09,-0.40
1695,2025-10-19T15:10:46.960Z,53.8235666,17.3424313,143.4,97.35,0.196,-0.070,1.011,3,1.16,0.08,-0.62
1696,2025-10-19T15:10:47.040Z,53.8235721,17.3424629,143.4,98.00,0.179,-0.056,1.011,3,1.39,0.13,-0.71
1697,2025-10-19T15:10:47.080Z,53.8235748,17.3424788,143.4,98.06,0.139,-0.029,1.008,3,1.37,0.06,-0.53
1698,2025-10-19T15:10:47.120Z,53.8235776,17.3424948,143.4,98.45,0.085,-0.006,1.004,3,1.57,0.23,-0.04
1699,2025-10-19T15:10:47.160Z,53.8235802,17.3425109,143.4,98.57,0.012,0.021,0.990,3,1.47,0.76,0.61
1700,2025-10-19T15:10:47.200Z,53.8235830,17.3425268,143.4,98.10,-0.126,0.006,0.947,3,0.90,1.72,1.12
1701,2025-10-19T15:10:47.240Z,53.8235857,17.3425423,143.4,97.14,-0.324,-0.005,0.900,3,-0.05,3.22,1.21
1702,2025-10-19T15:10:47.280Z,53.8235883,17.3425580,143.4,96.39,-0.579,-0.027,0.918,3,-1.35,4.62,0.76
1703,2025-10-19T15:10:47.320Z,53.8235910,17.3425730,143.4,93.82,-0.872,-0.055,0.960,3,-2.20,4.96,-0.21
1704,2025-10-19T15:10:47.360Z,53.8235935,17.3425878,143.4,91.68,-1.135,-0.078,1.005,3,-2.68,4.49,-1.51
1705,2025-10-19T15:10:47.400Z,53.8235958,17.3426019,143.4,89.49,-1.326,-0.079,1.069,3,-2.69,3.40,-2.74
1706,2025-10-19T15:10:47.440Z,53.8235981,17.3426158,143.4,87.22,-1.431,-0.091,1.094,3,-1.99,1.53,-3.54
1707,2025-10-19T15:10:47.480Z,53.8236006,17.3426296,143.4,85.37,-1.471,-0.098,1.072,3,-1.44,-0.17,-3.85
1708,2025-10-19T15:10:47.520Z,53.8236030,17.3426429,143.4,83.20,-1.450,-0.097,1.065,3,-1.31,-1.05,-3.70
1709,2025-10-19T15:10:47.560Z,53.8236053,17.3426559,143.4,81.13,-1.410,-0.106,1.022,3,-0.76,-1.57,-3.41
1710,2025-10-19T15:10:47.600Z,53.8236074,17.3426686,143.4,79.42,-1.372,-0.147,0.981,3,-0.52,-1.14,-3.12
1711,2025-10-19T15:10:47.640Z,53.8236095,17.3426810,143.4,77.66,-1.344,-0.169,0.977,3,-0.39,-0.08,-3.24
1712,2025-10-19T15:10:47.680Z,53.8236113,17.3426931,143.4,75.54,-1.323,-0.190,0.974,3,0.35,0.31,-4.14
1713,2025-10-19T15:10:47.720Z,53.8236130,17.3427051,143.4,74.25,-1.310,-0.213,0.963,3,1.01,0.34,-5.33
1714,2025-10-19T15:10:47.760Z,53.8236147,17.3427168,143.4,72.69,-1.314,-0.198,0.983,3,1.65,0.39,-6.23
1715,2025-10-19T15:10:47.800Z,53.8236164,17.3427282,143.3,70.82,-1.318,-0.155,0.984,3,2.42,0.30,-6.37
1716,2025-10-19T15:10:47.840Z,53.8236180,17.3427394,143.4,69.05,-1.322,-0.096,0.975,3,3.25,0.60,-5.19
1717,2025-10-19T15:10:47.880Z,53.8236196,17.3427501,143.3,66.78,-1.323,-0.023,0.990,3,3.67,1.09,-2.95
1718,2025-10-19T15:10:47.920Z,53.8236213,17.3427605,143.3,65.29,-1.328,0.054,0.988,3,4.00,1.08,-0.23
1719,2025-10-19T15:10:47.960Z,53.8236230,17.3427707,143.3,63.49,-1.336,0.110,1.007,3,3.41,0.66,2.74
1720,2025-10-19T15:10:48.040Z,53.8236264,17.3427900,143.3,59.11,-1.339,0.124,1.019,3,2.42,0.07,4.97
1721,2025-10-19T15:10:48.080Z,53.8236279,17.3427990,143.3,57.46,-1.334,0.095,1.035,3,1.18,-0.52,5.81
1722,2025-10-19T15:10:48.120Z,53.8236294,17.3428079,143.3,55.56,-1.302,0.054,1.017,3,0.05,-0.78,5.19
1723,2025-10-19T15:10:48.160Z,53.8236307,17.3428164,143.3,53.76,-1.258,0.019,1.008,3,-0.74,-0.64,3.77
1724,2025-10-19T15:10:48.200Z,53.8236320,17.3428248,143.3,52.16,-1.205,-0.010,1.014,3,-1.09,-0.41,1.84
1725,2025-10-19T15:10:48.240Z,53.8236333,17.3428330,143.3,51.18,-1.158,-0.015,1.028,3,-0.89,-0.66,0.07
1726,2025-10-19T15:10:48.280Z,53.8236346,17.3428410,143.3,49.95,-1.115,-0.017,1.028,3,-0.73,-0.96,-1.18
1727,2025-10-19T15:10:48.320Z,53.8236357,17.3428488,143.3,48.59,-1.091,-0.047,1.029,3,-0.41,-1.14,-1.78
1728,2025-10-19T15:10:48.360Z,53.8236369,17.3428563,143.3,46.93,-1.079,-0.099,0.993,3,-0.08,-0.70,-2.47
1729,2025-10-19T15:10:48.400Z,53.8236380,17.3428635,143.3,45.18,-1.078,-0.141,0.988,3,0.23,0.14,-3.56
1730,2025-10-19T15:10:48.440Z,53.8236391,17.3428706,143.3,44.05,-1.095,-0.174,1.006,3,0.41,0.52,-5.27
1731,2025-10-19T15:10:48.480Z,53.8236399,17.3428774,143.3,42.42,-1.117,-0.162,1.010,3,0.60,0.20,-7.42
1732,2025-10-19T15:10:48.520Z,53.8236408,17.3428840,143.3,40.83,-1.135,-0.131,1.008,3,0.57,-0.35,-9.34
1733,2025-10-19T15:10:48.560Z,53.8236416,17.3428903,143.3,39.29,-1.148,-0.084,1.017,3,0.29,-0.90,-10.51
1734,2025-10-19T15:10:48.600Z,53.8236425,17.3428961,143.2,37.25,-1.161,-0.058,1.023,3,-0.12,-0.92,-10.66
1735,2025-10-19T15:10:48.640Z,53.8236432,17.3429019,143.2,35.55,-1.155,-0.055,1.031,3,-0.60,-0.69,-9.94
1736,2025-10-19T15:10:48.680Z,53.8236440,17.3429073,143.2,33.94,-1.131,-0.072,1.042,3,-0.93,-0.68,-8.67
1737,2025-10-19T15:10:48.720Z,53.8236447,17.3429125,143.2,32.82,-1.097,-0.081,1.046,3,-1.21,-0.92,-7.01
1738,2025-10-19T15:10:48.760Z,53.8236453,17.3429177,143.2,31.53,-1.060,-0.088,1.051,3,-1.02,-1.42,-5.12
1739,2025-10-19T15:10:48.800Z,53.8236460,17.3429224,143.2,30.00,-1.018,-0.075,1.034,3,-0.59,-2.07,-3.13
1740,2025-10-19T15:10:48.840Z,53.8236466,17.3429271,143.2,29.16,-0.980,-0.050,1.016,3,-0.36,-2.17,-1.07
1741,2025-10-19T15:10:48.880Z,53.8236473,17.3429317,143.2,27.87,-0.932,-0.066,0.992,3,-0.43,-1.69,0.54
1742,2025-10-19T15:10:48.920Z,53.8236479,17.3429359,143.2,26.51,-0.871,-0.156,0.985,3,-1.05,-1.06,0.57
1743,2025-10-19T15:10:48.960Z,53.8236484,17.3429401,143.3,25.41,-0.784,-0.329,0.988,3,-1.61,-0.52,-2.68
1744,2025-10-19T15:10:49.040Z,53.8236493,17.3429484,143.3,24.54,-0.675,-0.517,0.995,3,-1.91,-0.08,-9.34
1745,2025-10-19T15:10:49.080Z,53.8236493,17.3429524,143.3,24.60,-0.573,-0.682,0.980,3,-2.09,0.23,-18.03
1746,2025-10-19T15:10:49.120Z,53.8236495,17.3429566,143.3,24.35,-0.500,-0.822,0.986,3,-2.09,0.40,-27.44
1747,2025-10-19T15:10:49.160Z,53.8236496,17.3429607,143.3,23.95,-0.447,-0.916,1.001,3,-1.69,0.34,-36.73
1748,2025-10-19T15:10:49.200Z,53.8236494,17.3429645,143.3,23.39,-0.412,-0.940,1.004,3,-1.19,0.16,-44.46
1749,2025-10-19T15:10:49.240Z,53.8236490,17.3429685,143.3,23.50,-0.390,-0.946,1.007,3,-0.76,-0.04,-50.45
1750,2025-10-19T15:10:49.280Z,53.8236482,17.3429721,143.3,22.96,-0.375,-0.970,1.013,3,-0.30,-0.30,-55.33
1751,2025-10-19T15:10:49.320Z,53.8236476,17.3429760,143.4,22.78,-0.373,-0.990,1.012,3,0.15,-0.59,-60.07
1752,2025-10-19T15:10:49.360Z,53.8236469,17.3429797,143.4,22.73,-0.378,-1.010,1.011,3,0.42,-0.78,-64.29
1753,2025-10-19T15:10:49.400Z,53.8236460,17.3429832,143.4,22.86,-0.398,-1.020,1.033,3,0.77,-1.05,-68.40
1754,2025-10-19T15:10:49.440Z,53.8236448,17.3429867,143.4,22.86,-0.423,-1.000,1.050,3,1.06,-1.60,-71.86
1755,2025-10-19T15:10:49.480Z,53.8236435,17.3429900,143.4,22.43,-0.442,-0.956,1.069,3,1.14,-2.24,-74.41
1756,2025-10-19T15:10:49.520Z,53.8236422,17.3429932,143.4,22.35,-0.453,-0.913,1.073,3,1.15,-2.92,-75.96
1757,2025-10-19T15:10:49.560Z,53.8236409,17.3429963,143.4,22.29,-0.459,-0.870,1.057,3,0.99,-3.49,-77.13
1758,2025-10-19T15:10:49.600Z,53.8236395,17.3429992,143.4,22.38,-0.460,-0.865,1.030,3,0.59,-3.77,-78.05
1759,2025-10-19T15:10:49.640Z,53.8236379,17.3430019,143.4,21.72,-0.463,-0.878,1.009,3,0.40,-3.71,-79.23
1760,2025-10-19T15:10:49.680Z,53.8236363,17.3430042,143.4,20.80,-0.470,-0.889,1.006,3,0.50,-3.44,-80.64
1761,2025-10-19T15:10:49.720Z,53.8236346,17.3430063,143.3,20.39,-0.473,-0.869,1.019,3,0.65,-3.06,-81.79
1762,2025-10-19T15:10:49.760Z,53.8236330,17.3430082,143.4,19.85,-0.467,-0.839,1.032,3,0.73,-2.73,-82.30
1763,2025-10-19T15:10:49.800Z,53.8236314,17.3430101,143.4,19.92,-0.455,-0.787,1.031,3,0.74,-2.42,-82.08
1764,2025-10-19T15:10:49.840Z,53.8236296,17.3430115,143.4,19.25,-0.442,-0.744,1.028,3,0.44,-2.12,-81.30
1765,2025-10-19T15:10:49.880Z,53.8236281,17.3430128,143.4,18.56,-0.430,-0.728,1.015,3,0.41,-1.85,-80.34
1766,2025-10-19T15:10:49.920Z,53.8236269,17.3430139,143.5,17.46,-0.412,-0.710,1.018,3,0.59,-1.71,-79.41
1767,2025-10-19T15:10:49.960Z,53.8236253,17.3430150,143.5,17.47,-0.355,-0.675,0.998,3,1.04,-2.00,-78.22
1768,2025-10-19T15:10:50.040Z,53.8236216,17.3430161,143.5,17.31,-0.284,-0.661,0.981,3,0.62,-1.80,-76.73
1769,2025-10-19T15:10:50.080Z,53.8236200,17.3430164,143.5,17.15,-0.227,-0.683,0.975,3,0.64,-0.97,-75.77
1770,2025-10-19T15:10:50.120Z,53.8236180,17.3430163,143.5,17.81,-0.182,-0.691,0.987,3,0.59,0.00,-75.32
1771,2025-10-19T15:10:50.160Z,53.8236156,17.3430164,143.5,19.01,-0.154,-0.712,0.984,3,0.58,0.87,-75.27
1772,2025-10-19T15:10:50.200Z,53.8236138,17.3430162,143.5,18.94,-0.146,-0.739,0.992,3,0.75,1.74,-75.77
1773,2025-10-19T15:10:50.240Z,53.8236119,17.3430157,143.5,19.20,-0.138,-0.749,1.001,3,1.36,1.99,-76.66
1774,2025-10-19T15:10:50.280Z,53.8236099,17.3430156,143.5,19.54,-0.104,-0.763,1.004,3,1.13,1.61,-77.64
1775,2025-10-19T15:10:50.320Z,53.8236080,17.3430150,143.6,19.76,-0.058,-0.786,0.995,3,1.02,1.08,-78.84
1776,2025-10-19T15:10:50.360Z,53.8236062,17.3430138,143.6,19.86,-0.014,-0.804,0.990,3,0.61,0.73,-80.16
1777,2025-10-19T15:10:50.400Z,53.8236039,17.3430127,143.6,20.75,-0.004,-0.858,0.992,3,-0.08,0.61,-81.71
1778,2025-10-19T15:10:50.440Z,53.8236016,17.3430115,143.6,21.47,-0.015,-0.908,0.999,3,-0.12,0.57,-83.68
1779,2025-10-19T15:10:50.480Z,53.8235993,17.3430103,143.6,21.95,-0.037,-0.944,1.008,3,-0.05,0.23,-85.93
1780,2025-10-19T15:10:50.520Z,53.8235972,17.3430087,143.6,22.51,-0.052,-0.958,1.010,3,0.02,-0.28,-88.13
1781,2025-10-19T15:10:50.560Z,53.8235952,17.3430069,143.6,22.75,-0.058,-0.970,1.004,3,0.01,-0.70,-89.93
1782,2025-10-19T15:10:50.600Z,53.8235931,17.3430050,143.6,22.97,-0.065,-0.991,1.005,3,0.23,-0.77,-91.11
1783,2025-10-19T15:10:50.640Z,53.8235913,17.3430024,143.6,23.56,-0.068,-1.013,1.018,3,0.57,-0.81,-91.79
1784,2025-10-19T15:10:50.680Z,53.8235892,17.3429998,143.6,24.40,-0.072,-1.020,1.032,3,1.34,-0.98,-91.96
1785,2025-10-19T15:10:50.720Z,53.8235874,17.3429966,143.6,25.14,-0.055,-0.991,1.031,3,2.05,-1.56,-91.55
1786,2025-10-19T15:10:50.760Z,53.8235857,17.3429934,143.6,25.87,-0.026,-0.940,1.026,3,2.37,-2.24,-90.25
1787,2025-10-19T15:10:50.800Z,53.8235840,17.3429896,143.6,26.66,0.019,-0.864,1.010,3,2.28,-2.74,-87.85
1788,2025-10-19T15:10:50.840Z,53.8235822,17.3429859,143.6,27.45,0.058,-0.820,0.991,3,2.17,-2.64,-84.42
1789,2025-10-19T15:10:50.880Z,53.8235808,17.3429825,143.6,27.12,0.082,-0.818,0.994,3,2.07,-2.03,-80.76
1790,2025-10-19T15:10:50.920Z,53.8235791,17.3429789,143.6,27.11,0.083,-0.868,1.003,3,2.12,-1.44,-78.25
1791,2025-10-19T15:10:50.960Z,53.8235774,17.3429752,143.6,27.04,0.100,-0.883,1.008,3,2.09,-1.50,-77.55
1792,2025-10-19T15:10:51.040Z,53.8235748,17.3429668,143.6,28.02,0.128,-0.839,1.011,3,2.20,-1.60,-76.51
1793,2025-10-19T15:10:51.080Z,53.8235737,17.3429622,143.5,28.34,0.166,-0.745,1.020,3,2.15,-1.80,-74.37
1794,2025-10-19T15:10:51.120Z,53.8235724,17.3429576,143.5,28.62,0.217,-0.606,1.017,3,2.07,-2.06,-70.37
1795,2025-10-19T15:10:51.160Z,53.8235711,17.3429531,143.4,29.11,0.278,-0.435,1.012,3,2.06,-2.21,-63.46
1796,2025-10-19T15:10:51.200Z,53.8235698,17.3429482,143.4,29.64,0.324,-0.291,1.003,3,2.01,-1.99,-54.38
1797,2025-10-19T15:10:51.240Z,53.8235686,17.3429437,143.4,29.58,0.356,-0.193,0.995,3,1.72,-1.70,-45.13
1798,2025-10-19T15:10:51.280Z,53.8235673,17.3429388,143.4,30.19,0.371,-0.121,0.991,3,1.39,-1.34,-36.53
1799,2025-10-19T15:10:51.320Z,53.8235658,17.3429339,143.4,31.00,0.376,-0.078,0.983,3,1.03,-0.97,-28.91
1800,2025-10-19T15:10:51.360Z,53.8235646,17.3429287,143.3,31.58,0.369,-0.055,0.983,3,0.69,-0.49,-23.07
1801,2025-10-19T15:10:51.400Z,53.8235634,17.3429238,143.3,31.50,0.356,-0.052,0.987,3,0.47,-0.09,-18.66
1802,2025-10-19T15:10:51.440Z,53.8235621,17.3429187,143.3,31.90,0.347,-0.055,0.988,3,0.38,0.16,-15.52
1803,2025-10-19T15:10:51.480Z,53.8235609,17.3429136,143.4,32.34,0.339,-0.067,0.991,3,0.28,0.33,-13.31
1804,2025-10-19T15:10:51.520Z,53.8235597,17.3429084,143.4,32.54,0.332,-0.069,0.992,3,0.24,0.37,-11.90
1805,2025-10-19T15:10:51.560Z,53.8235585,17.3429032,143.4,32.81,0.328,-0.075,0.982,3,0.28,0.42,-10.76
1806,2025-10-19T15:10:51.600Z,53.8235573,17.3428978,143.4,33.11,0.318,-0.072,0.981,3,0.32,0.59,-9.69
1807,2025-10-19T15:10:51.640Z,53.8235561,17.3428923,143.4,33.63,0.298,-0.063,1.005,3,0.34,0.60,-8.71
1808,2025-10-19T15:10:51.680Z,53.8235549,17.3428868,143.4,34.02,0.281,-0.059,1.049,3,0.51,0.10,-7.82
1809,2025-10-19T15:10:51.720Z,53.8235540,17.3428813,143.4,34.25,0.270,-0.047,1.046,3,0.61,-0.67,-6.92
1810,2025-10-19T15:10:51.760Z,53.8235528,17.3428756,143.4,34.73,0.256,-0.036,1.028,3,0.72,-1.27,-5.98
1811,2025-10-19T15:10:51.800Z,53.8235516,17.3428700,143.4,34.88,0.255,-0.019,0.996,3,0.66,-1.56,-5.18
1812,2025-10-19T15:10:51.840Z,53.8235504,17.3428642,143.4,35.41,0.258,-0.008,0.959,3,0.47,-0.88,-4.46
1813,2025-10-19T15:10:51.880Z,53.8235492,17.3428582,143.4,36.23,0.243,-0.006,0.969,3,0.22,0.22,-3.85
1814,2025-10-19T15:10:51.920Z,53.8235478,17.3428522,143.4,36.66,0.226,-0.019,1.004,3,0.17,0.60,-3.45
1815,2025-10-19T15:10:51.960Z,53.8235464,17.3428467,143.4,36.35,0.230,-0.030,0.999,3,-0.11,0.31,-3.26
1816,2025-10-19T15:10:52.040Z,53.8235439,17.3428348,143.4,37.41,0.236,-0.049,0.997,3,-0.27,0.56,-3.28
1817,2025-10-19T15:10:52.080Z,53.8235427,17.3428287,143.5,37.69,0.233,-0.083,1.008,3,-0.63,0.83,-3.55
1818,2025-10-19T15:10:52.120Z,53.8235415,17.3428227,143.5,37.61,0.226,-0.147,1.002,3,-0.85,0.96,-4.36
1819,2025-10-19T15:10:52.160Z,53.8235404,17.3428166,143.5,38.10,0.206,-0.247,1.008,3,-1.29,1.10,-6.02
1820,2025-10-19T15:10:52.200Z,53.8235392,17.3428104,143.5,38.41,0.180,-0.382,1.025,3,-1.73,0.96,-9.17
1821,2025-10-19T15:10:52.240Z,53.8235384,17.3428041,143.5,38.27,0.145,-0.545,1.027,3,-1.95,0.30,-13.56
1822,2025-10-19T15:10:52.280Z,53.8235377,17.3427974,143.5,39.37,0.118,-0.693,1.016,3,-1.74,-0.34,-18.92
1823,2025-10-19T15:10:52.320Z,53.8235370,17.3427909,143.6,39.72,0.103,-0.797,1.005,3,-1.54,-0.52,-24.62
1824,2025-10-19T15:10:52.360Z,53.8235364,17.3427841,143.5,40.21,0.085,-0.854,1.000,3,-0.77,-0.35,-29.94
1825,2025-10-19T15:10:52.400Z,53.8235360,17.3427773,143.6,40.55,0.071,-0.826,0.993,3,0.32,-0.02,-33.79
1826,2025-10-19T15:10:52.440Z,53.8235356,17.3427707,143.6,40.21,0.068,-0.747,0.993,3,1.03,0.16,-35.70
1827,2025-10-19T15:10:52.480Z,53.8235352,17.3427640,143.6,39.84,0.068,-0.657,0.979,3,1.51,0.18,-35.75
1828,2025-10-19T15:10:52.520Z,53.8235348,17.3427575,143.6,39.75,0.069,-0.574,0.969,3,1.67,0.39,-34.32
1829,2025-10-19T15:10:52.560Z,53.8235347,17.3427508,143.6,39.90,0.075,-0.527,0.977,3,1.16,0.55,-32.36
1830,2025-10-19T15:10:52.600Z,53.8235345,17.3427439,143.6,40.18,0.070,-0.520,1.002,3,0.48,0.50,-30.68
1831,2025-10-19T15:10:52.640Z,53.8235342,17.3427368,143.6,41.33,0.060,-0.529,1.032,3,0.04,0.08,-29.63
1832,2025-10-19T15:10:52.680Z,53.8235341,17.3427299,143.6,40.70,0.050,-0.544,1.069,3,-0.03,-0.95,-29.02
1833,2025-10-19T15:10:52.720Z,53.8235340,17.3427234,143.6,40.21,0.042,-0.551,1.087,3,0.38,-2.32,-28.65
1834,2025-10-19T15:10:52.760Z,53.8235341,17.3427167,143.6,40.18,0.044,-0.519,1.077,3,1.19,-3.30,-27.96
1835,2025-10-19T15:10:52.800Z,53.8235342,17.3427099,143.6,39.84,0.043,-0.480,1.059,3,1.86,-3.50,-26.66
1836,2025-10-19T15:10:52.840Z,53.8235342,17.3427032,143.6,40.15,0.045,-0.441,1.029,3,2.44,-3.07,-25.13
1837,2025-10-19T15:10:52.880Z,53.8235344,17.3426962,143.6,40.70,0.048,-0.379,1.002,3,2.51,-1.87,-23.37
1838,2025-10-19T15:10:52.920Z,53.8235346,17.3426892,143.6,40.76,0.042,-0.299,0.996,3,2.27,-0.78,-21.37
1839,2025-10-19T15:10:52.960Z,53.8235348,17.3426824,143.6,40.74,0.039,-0.180,0.971,3,1.58,0.00,-18.20
1840,2025-10-19T15:10:53.040Z,53.8235354,17.3426685,143.7,41.13,0.029,-0.052,0.986,3,1.15,0.48,-13.83
1841,2025-10-19T15:10:53.080Z,53.8235357,17.3426615,143.7,41.19,0.018,0.089,1.005,3,0.58,0.50,-8.75
1842,2025-10-19T15:10:53.120Z,53.8235359,17.3426545,143.7,41.28,0.004,0.177,1.011,3,-0.11,0.12,-3.61
1843,2025-10-19T15:10:53.160Z,53.8235360,17.3426476,143.7,41.45,-0.003,0.249,0.997,3,-0.23,-0.24,1.04
1844,2025-10-19T15:10:53.200Z,53.8235362,17.3426406,143.7,41.66,-0.004,0.285,0.968,3,-0.40,-0.10,4.57
1845,2025-10-19T15:10:53.240Z,53.8235362,17.3426336,143.7,41.23,0.001,0.300,0.930,3,-1.04,0.77,7.05
1846,2025-10-19T15:10:53.280Z,53.8235360,17.3426269,143.7,40.83,-0.004,0.298,0.936,3,-0.67,1.84,8.86
1847,2025-10-19T15:10:53.320Z,53.8235360,17.3426199,143.7,41.05,-0.011,0.308,0.948,3,-0.42,2.55,10.36
1848,2025-10-19T15:10:53.360Z,53.8235360,17.3426129,143.7,41.51,-0.025,0.305,0.972,3,-0.57,2.70,11.57
1849,2025-10-19T15:10:53.400Z,53.8235360,17.3426059,143.7,41.32,-0.040,0.288,1.021,3,0.29,2.01,12.33
1850,2025-10-19T15:10:53.440Z,53.8235359,17.3425992,143.7,40.87,-0.044,0.290,1.056,3,0.72,0.62,12.73
1851,2025-10-19T15:10:53.480Z,53.8235357,17.3425922,143.7,40.74,-0.038,0.283,1.058,3,0.56,-0.75,12.85
1852,2025-10-19T15:10:53.520Z,53.8235354,17.3425855,143.7,40.89,-0.023,0.273,1.045,3,1.05,-1.69,12.69
1853,2025-10-19T15:10:53.560Z,53.8235351,17.3425787,143.7,40.72,-0.001,0.274,1.010,3,1.24,-1.70,12.46
1854,2025-10-19T15:10:53.600Z,53.8235348,17.3425717,143.7,41.13,0.015,0.276,0.970,3,0.63,-0.93,12.29
1855,2025-10-19T15:10:53.640Z,53.8235346,17.3425648,143.7,41.39,0.028,0.268,0.938,3,0.70,0.38,12.04
1856,2025-10-19T15:10:53.680Z,53.8235342,17.3425579,143.6,40.88,0.027,0.269,0.936,3,0.40,1.73,11.82
1857,2025-10-19T15:10:53.720Z,53.8235339,17.3425512,143.6,40.76,0.013,0.263,0.965,3,-0.10,2.34,11.65
1858,2025-10-19T15:10:53.760Z,53.8235335,17.3425445,143.6,40.69,-0.002,0.245,0.998,3,-0.01,2.07,11.38
1859,2025-10-19T15:10:53.800Z,53.8235331,17.3425377,143.7,40.58,-0.015,0.232,1.035,3,0.10,1.04,11.07
1860,2025-10-19T15:10:53.840Z,53.8235326,17.3425308,143.7,40.50,-0.019,0.208,1.055,3,0.19,-0.48,10.69
1861,2025-10-19T15:10:53.880Z,53.8235321,17.3425241,143.7,40.46,-0.009,0.192,1.055,3,0.53,-1.59,10.09
1862,2025-10-19T15:10:53.920Z,53.8235317,17.3425173,143.7,40.76,-0.001,0.180,1.055,3,0.80,-2.12,9.45
1863,2025-10-19T15:10:53.960Z,53.8235311,17.3425103,143.7,41.26,0.011,0.181,1.029,3,1.04,-1.94,8.88
1864,2025-10-19T15:10:54.040Z,53.8235301,17.3424968,143.7,40.32,0.021,0.182,0.996,3,1.20,-1.10,8.48
1865,2025-10-19T15:10:54.080Z,53.8235295,17.3424898,143.7,41.05,0.024,0.198,0.977,3,1.12,0.15,8.27
1866,2025-10-19T15:10:54.120Z,53.8235289,17.3424831,143.7,41.04,0.017,0.204,0.976,3,0.93,1.11,8.30
1867,2025-10-19T15:10:54.160Z,53.8235282,17.3424761,143.7,41.14,0.008,0.220,0.968,3,0.77,1.69,8.40
1868,2025-10-19T15:10:54.200Z,53.8235276,17.3424694,143.6,40.98,-0.001,0.228,0.980,3,0.36,1.71,8.63
1869,2025-10-19T15:10:54.240Z,53.8235269,17.3424628,143.6,40.63,0.000,0.227,0.979,3,0.05,1.41,8.75
1870,2025-10-19T15:10:54.280Z,53.8235262,17.3424560,143.7,40.63,0.004,0.223,0.977,3,-0.24,1.11,8.73
1871,2025-10-19T15:10:54.320Z,53.8235255,17.3424494,143.7,40.22,0.019,0.217,0.970,3,-0.52,0.95,8.58
1872,2025-10-19T15:10:54.360Z,53.8235248,17.3424426,143.7,41.00,0.035,0.209,0.959,3,-0.76,1.17,8.33
1873,2025-10-19T15:10:54.400Z,53.8235240,17.3424357,143.7,41.18,0.041,0.204,0.964,3,-1.17,1.52,8.07
1874,2025-10-19T15:10:54.440Z,53.8235232,17.3424287,143.6,41.80,0.036,0.203,0.990,3,-1.66,1.61,7.92
1875,2025-10-19T15:10:54.480Z,53.8235224,17.3424219,143.7,41.76,0.028,0.194,0.997,3,-1.81,1.27,7.87
1876,2025-10-19T15:10:54.520Z,53.8235216,17.3424150,143.7,41.48,0.024,0.185,0.999,3,-1.85,0.81,7.85
1877,2025-10-19T15:10:54.560Z,53.8235208,17.3424083,143.7,41.29,0.029,0.178,1.002,3,-1.94,0.31,7.79
1878,2025-10-19T15:10:54.600Z,53.8235198,17.3424015,143.7,41.08,0.037,0.164,0.991,3,-1.76,0.12,7.62
1879,2025-10-19T15:10:54.640Z,53.8235190,17.3423946,143.7,41.36,0.041,0.153,1.005,3,-1.39,0.14,7.38
1880,2025-10-19T15:10:54.680Z,53.8235180,17.3423879,143.6,41.22,0.039,0.148,1.029,3,-1.03,-0.06,7.15
1881,2025-10-19T15:10:54.720Z,53.8235171,17.3423812,143.7,41.50,0.032,0.140,1.033,3,-0.57,-0.45,6.98
